---------------------- Datenspeicherung ------------------------
- Grund: Erkennen von Fehlern, welche vom Spieler oder während seiner Spielzeit auftraten
- Löschung der Daten: voraussichtlich innerhalb 30 Tagen
---------------------- Datenspeicherung ------------------------
LOG IN:[21:27:35] [Server thread/INFO]: G3R_Bukkit[/92.117.33.196:58825] logged in with entity id 631 at ([Lobby]56.056143879942354, 119.1573085017718, -19.501040956419516)
LOG IN:[15:27:24] [Server thread/INFO]: G3R_Bukkit[/92.117.33.207:42775] logged in with entity id 646 at ([Lobby]56.056143879942354, 119.1573085017718, -19.501040956419516)
LOG IN:[15:38:16] [Server thread/INFO]: G3R_Bukkit[/92.117.33.207:54225] logged in with entity id 628 at ([Lobby]89.98817170461123, 92.09212075243187, 14.153696351036594)
LOG IN:[17:18:22] [Server thread/INFO]: G3R_Bukkit[/92.117.33.207:35963] logged in with entity id 626 at ([Lobby]68.41842686175386, 92.5, 14.69280920950128)
LOG IN:[21:13:37] [Server thread/INFO]: G3R_Bukkit[/92.117.33.207:33089] logged in with entity id 1580 at ([Lobby]64.66477331776007, 91.0, 24.91776630891848)
LOG IN:[12:02:22] [Server thread/INFO]: G3R_Bukkit[/109.250.98.87:52345] logged in with entity id 1017 at ([Lobby]69.76627597404078, 92.24995007176938, 28.20589512065493)
LOG IN:[12:17:12] [Server thread/INFO]: G3R_Bukkit[/109.250.98.87:55153] logged in with entity id 1032 at ([Lobby]69.76627597404078, 92.24995007176938, 28.20589512065493)
LOG IN:[12:18:09] [Server thread/INFO]: G3R_Bukkit[/109.250.98.87:51981] logged in with entity id 1036 at ([Lobby]61.36045182583065, 105.74261000161377, 40.82055371110668)
LOG IN:[12:38:41] [Server thread/INFO]: G3R_Bukkit[/109.250.98.87:40983] logged in with entity id 1052 at ([Lobby]61.36045182583065, 105.74261000161377, 40.82055371110668)
LOG IN:[17:52:23] [Server thread/INFO]: G3R_Bukkit[/109.250.98.87:53043] logged in with entity id 1273 at ([Lobby]76.90137931504572, 105.74261000161377, 41.26472653902465)
LOG IN:[17:54:57] [Server thread/INFO]: G3R_Bukkit[/109.250.98.87:53751] logged in with entity id 1291 at ([Lobby]66.4461534110441, 95.9933159292313, 22.96453413417845)
LOG IN:[21:24:46] [Server thread/INFO]: G3R_Bukkit[/109.250.98.87:49433] logged in with entity id 2357 at ([Lobby]-0.38068031000075436, 92.0, 89.48859913005737)
LOG IN:[21:36:42] [Server thread/INFO]: G3R_Bukkit[/109.250.98.87:49301] logged in with entity id 2446 at ([Lobby]-3.3163407679762438, 96.0, 88.3167253107275)
LOG IN:[21:51:00] [Server thread/INFO]: G3R_Bukkit[/109.250.98.87:43171] logged in with entity id 2539 at ([Lobby]149.72614272776298, 122.0, 84.97118582758081)
LOG IN:[09:45:36] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:45813] logged in with entity id 850 at ([Lobby]161.46941893371275, 105.0, 98.10639932230106)
LOG IN:[09:52:26] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:57767] logged in with entity id 624 at ([Lobby]157.30544023217445, 105.0, 96.50813803566668)
LOG IN:[09:56:48] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:46215] logged in with entity id 634 at ([Lobby]157.30544023217445, 105.0, 96.50813803566668)
LOG IN:[10:03:42] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:48373] logged in with entity id 643 at ([Lobby]157.30544023217445, 105.0, 96.50813803566668)
LOG IN:[10:14:30] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:56983] logged in with entity id 709 at ([Lobby]157.30544023217445, 105.0, 96.50813803566668)
LOG IN:[10:16:42] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:33129] logged in with entity id 730 at ([Lobby]157.30544023217445, 105.0, 96.50813803566668)
LOG IN:[10:28:12] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:54709] logged in with entity id 791 at ([Lobby]157.30544023217445, 105.0, 96.50813803566668)
LOG IN:[10:34:36] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:54101] logged in with entity id 631 at ([Lobby]157.30544023217445, 105.0, 96.50813803566668)
LOG IN:[11:04:36] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:37387] logged in with entity id 835 at ([Lobby]157.30544023217445, 105.0, 96.50813803566668)
LOG IN:[12:14:32] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:54325] logged in with entity id 1137 at ([Lobby]157.30544023217445, 105.0, 96.50813803566668)
LOG IN:[12:20:55] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:51609] logged in with entity id 628 at ([Lobby]157.30544023217445, 105.0, 96.50813803566668)
LOG IN:[14:34:26] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:46197] logged in with entity id 1373 at ([Lobby]72.413990522, 105.53479182222428, 55.01084344914648)
LOG IN:[16:29:57] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:33411] logged in with entity id 1856 at ([Lobby]-123.68011684444727, 162.5189134393158, -194.68308881869888)
LOG IN:[17:50:33] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:46903] logged in with entity id 2208 at ([Lobby]153.5466385730912, 110.06143439814133, 81.47240337838487)
LOG IN:[18:00:15] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:33053] logged in with entity id 2283 at ([Lobby]142.95053472713852, 106.875, 84.04704056156862)
LOG IN:[20:24:56] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:52353] logged in with entity id 622 at ([Lobby]165.85384647905516, 65.42322864895863, 209.3622135714554)
LOG IN:[20:52:06] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:49335] logged in with entity id 1655 at ([Lobby]79.07230067486468, 68.3108673365578, 100.56339169487691)
LOG IN:[20:56:55] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:55415] logged in with entity id 1670 at ([Lobby]79.07230067486468, 68.3108673365578, 100.56339169487691)
LOG IN:[21:44:05] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:54243] logged in with entity id 1714 at ([Lobby]96.52983649136495, 97.19658774272305, 19.88800551387134)
LOG IN:[09:08:45] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:56155] logged in with entity id 823 at ([Lobby]97.59268269305126, 97.0, 38.109473592299935)
LOG IN:[10:11:43] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:38235] logged in with entity id 893 at ([Lobby]73.8488666908739, 89.0, 41.9707473939675)
LOG IN:[11:07:59] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:42567] logged in with entity id 933 at ([Lobby]73.8488666908739, 89.0, 41.9707473939675)
LOG IN:[11:09:42] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:53125] logged in with entity id 939 at ([Lobby]78.43713183020749, 97.1121172587764, 27.87512497688285)
LOG IN:[11:09:52] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:38755] logged in with entity id 941 at ([Lobby]78.43713183020749, 97.1121172587764, 27.87512497688285)
LOG IN:[11:51:44] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:45519] logged in with entity id 622 at ([Lobby]78.43713183020749, 97.1121172587764, 27.87512497688285)
LOG IN:[11:52:45] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:47617] logged in with entity id 626 at ([Lobby]78.43713183020749, 97.1121172587764, 27.87512497688285)
LOG IN:[11:57:58] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:45311] logged in with entity id 653 at ([Lobby]78.43713183020749, 97.1121172587764, 27.87512497688285)
LOG IN:[12:02:37] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:43195] logged in with entity id 677 at ([Lobby]78.43713183020749, 97.1121172587764, 27.87512497688285)
LOG IN:[12:15:43] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:54187] logged in with entity id 722 at ([Lobby]78.43713183020749, 97.1121172587764, 27.87512497688285)
LOG IN:[12:24:41] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:49995] logged in with entity id 737 at ([Lobby]131.10040362026436, 108.2108961976266, 90.0012960362381)
LOG IN:[14:19:47] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:48441] logged in with entity id 943 at ([Lobby]131.10040362026436, 108.2108961976266, 90.0012960362381)
LOG IN:[14:34:55] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:55483] logged in with entity id 623 at ([Lobby]70.59495379854235, 90.0, 34.57846868873314)
LOG IN:[14:47:13] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:58113] logged in with entity id 643 at ([Lobby]70.59495379854235, 90.0, 34.57846868873314)
LOG IN:[15:35:45] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:37909] logged in with entity id 716 at ([Lobby]70.59495379854235, 90.0, 34.57846868873314)
LOG IN:[15:47:56] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:49819] logged in with entity id 775 at ([Lobby]148.40247696130896, 105.0, 85.32251653530986)
LOG IN:[15:58:49] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:43007] logged in with entity id 826 at ([Lobby]94.33845157302014, 107.15621367730496, 71.33326364460632)
LOG IN:[16:11:43] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:42703] logged in with entity id 891 at ([Lobby]117.42483870372018, 107.91302472080311, 75.2181849004335)
LOG IN:[16:44:07] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:32863] logged in with entity id 1075 at ([Lobby]100.52663634626663, 137.841169010562, 78.78215826601186)
LOG IN:[22:32:21] [Server thread/INFO]: G3R_Bukkit[/92.117.58.138:41451] logged in with entity id 5374 at ([Lobby]89.9854049702521, 114.5, 3.4500544002386255)
LOG IN:[23:22:11] [Server thread/INFO]: G3R_Bukkit[/92.117.58.138:42339] logged in with entity id 5785 at ([Lobby]144.98474199876682, 121.87172948187796, 7.317487592072816)
LOG IN:[09:22:05] [Server thread/INFO]: G3R_Bukkit[/109.250.109.112:36869] logged in with entity id 642 at ([Lobby]156.50567804166963, 130.49106116514687, 7.807268555585409)
LOG IN:[09:25:25] [Server thread/INFO]: G3R_Bukkit[/109.250.109.112:42869] logged in with entity id 706 at ([Lobby]122.58244031714463, 97.73583555255989, 8.503374314702711)
LOG IN:[16:46:19] [Server thread/INFO]: G3R_Bukkit[/109.250.109.112:53145] logged in with entity id 1880 at ([Lobby]158.06987323244198, 128.84572110002335, -0.6362542229220364)
LOG IN:[19:49:23] [Server thread/INFO]: G3R_Bukkit[/92.117.37.197:48251] logged in with entity id 636 at ([Lobby]144.4764525698281, 128.84572110002335, -2.262463853082253)
LOG IN:[19:49:31] [Server thread/INFO]: G3R_Bukkit[/92.117.37.197:55851] logged in with entity id 646 at ([Lobby]144.4764525698281, 128.84572110002335, -2.262463853082253)
LOG IN:[19:53:39] [Server thread/INFO]: G3R_Bukkit[/92.117.37.197:54745] logged in with entity id 642 at ([Lobby]97.44207925617187, 90.0, 8.785510406914815)
LOG IN:[09:32:26] [Server thread/INFO]: G3R_Bukkit[/92.117.37.197:48267] logged in with entity id 942 at ([Lobby]98.1710257010939, 90.0, 9.957280707197206)
LOG IN:[20:39:23] [Server thread/INFO]: G3R_Bukkit[/92.117.33.196:50561] logged in with entity id 142 at ([CB1]1.1209812634600809, 68.0, -15.012848869682298)
LOG IN:[20:56:47] [Server thread/INFO]: G3R_Bukkit[/92.117.33.196:48451] logged in with entity id 138 at ([CB1]1.1209812634600809, 68.0, -15.012848869682298)
LOG IN:[21:00:37] [Server thread/INFO]: G3R_Bukkit[/92.117.33.196:34537] logged in with entity id 138 at ([CB1]7.0542637492259255, 68.0, -13.676780920372682)
LOG IN:[21:11:00] [Server thread/INFO]: G3R_Bukkit[/92.117.33.196:60545] logged in with entity id 140 at ([CB1]2.638887433238862, 67.00001, -9.229743152250592)
LOG IN:[21:25:06] [Server thread/INFO]: G3R_Bukkit[/92.117.33.196:52711] logged in with entity id 137 at ([CB1]1.372204342246448, 68.0, -14.237292360902844)
LOG IN:[21:27:50] [Server thread/INFO]: G3R_Bukkit[/92.117.33.196:58773] logged in with entity id 139 at ([CB1]1.372204342246448, 68.0, -14.237292360902844)
LOG IN:[11:10:02] [Server thread/INFO]: G3R_Bukkit[/92.117.33.196:50125] logged in with entity id 158 at ([CB1]-55.13100813571175, 81.49299665627255, 27.911195616639628)
LOG IN:[13:01:47] [Server thread/INFO]: G3R_Bukkit[/92.117.33.196:34069] logged in with entity id 149 at ([CB1]-55.13100813571175, 81.49299665627255, 27.911195616639628)
LOG IN:[14:23:37] [Server thread/INFO]: G3R_Bukkit[/92.117.33.196:35397] logged in with entity id 149 at ([CB1]-55.13100813571175, 81.49299665627255, 27.911195616639628)
LOG IN:[12:02:30] [Server thread/INFO]: G3R_Bukkit[/109.250.98.87:56955] logged in with entity id 683 at ([CB1]1.372204342246448, 68.0, -14.237292360902844)
LOG IN:[12:17:29] [Server thread/INFO]: G3R_Bukkit[/109.250.98.87:44111] logged in with entity id 6225 at ([Farmwelt1]316.8092721008488, 45.68955861826826, 1765.085692428989)
LOG IN:[12:18:13] [Server thread/INFO]: G3R_Bukkit[/109.250.98.87:51085] logged in with entity id 6414 at ([Farmwelt1]324.6047897413635, 18.0, 1755.5000132549208)
LOG IN:[12:40:05] [Server thread/INFO]: G3R_Bukkit[/109.250.98.87:41365] logged in with entity id 169 at ([Farmwelt1]322.87321487995143, 72.0, 1737.0621181933288)
LOG IN:[17:54:47] [Server thread/INFO]: G3R_Bukkit[/109.250.98.87:56339] logged in with entity id 2761 at ([CB1]2.868930063758066, 68.0, -13.688416853456316)
LOG IN:[20:50:39] [Server thread/INFO]: G3R_Bukkit[/109.250.98.87:47603] logged in with entity id 241 at ([CB1]2.1689436301055873, 68.0, -14.436099802115951)
LOG IN:[11:12:58] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:41241] logged in with entity id 186 at ([CB1]1.0446179559438173, 67.00001, 0.5)
LOG IN:[14:10:25] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:40245] logged in with entity id 186 at ([CB1]0.4063457953335183, 68.0, -14.602477011210098)
LOG IN:[14:34:53] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:56073] logged in with entity id 205 at ([CB2]-23.98973700011977, 65.0, 76.04667077586758)
LOG IN:[17:22:29] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:59663] logged in with entity id 922 at ([CB2]-5.8005582584001445, 79.48726139063324, 75.37518305413798)
LOG IN:[17:59:21] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:52881] logged in with entity id 928 at ([CB2]-2.9482151077448178, 65.5, 200.6402117581647)
LOG IN:[20:41:31] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:56327] logged in with entity id 227 at ([CB2]-3.2445666426438837, 65.5, 200.71841743207725)
LOG IN:[20:53:22] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:49671] logged in with entity id 236 at ([CB2]17.915048571417238, 69.3610375581515, 178.16197497988148)
LOG IN:[20:58:25] [Server thread/INFO]: G3R_Bukkit[/109.250.99.74:42981] logged in with entity id 217 at ([CB2]17.915048571417238, 69.3610375581515, 178.16197497988148)
LOG IN:[09:12:25] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:35331] logged in with entity id 178 at ([CB1]0.6460786376982319, 67.11161828193572, -12.699999988079073)
LOG IN:[10:11:50] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:34685] logged in with entity id 174 at ([CB1]-58.996581613623164, 65.0, 24.357162689459724)
LOG IN:[12:11:09] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:36157] logged in with entity id 2036 at ([CB1]-48.79586890543463, 73.86783624301482, 52.28305775476005)
LOG IN:[12:16:45] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:47163] logged in with entity id 173 at ([CB1]-48.79586890543463, 73.86783624301482, 52.28305775476005)
LOG IN:[12:43:35] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:33013] logged in with entity id 177 at ([CB1]-48.79586890543463, 73.86783624301482, 52.28305775476005)
LOG IN:[14:47:21] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:39145] logged in with entity id 215 at ([CB1]-48.79586890543463, 70.49858224255581, 52.28305775476005)
LOG IN:[15:46:38] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:33253] logged in with entity id 142 at ([CB1]0.39830867266102277, 68.0, -13.922043101893802)
LOG IN:[15:49:19] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:39287] logged in with entity id 143 at ([CB1]-15.350684013980777, 66.0, 72.41682820311831)
LOG IN:[16:00:05] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:50623] logged in with entity id 9714 at ([CB1]-25.069608694799797, 65.0, 65.05046975366581)
LOG IN:[16:36:45] [Server thread/INFO]: G3R_Bukkit[/92.117.48.166:40131] logged in with entity id 376 at ([CB1]-21.93423164893873, 65.0, 63.08305510784825)
LOG IN:[23:03:38] [Server thread/INFO]: G3R_Bukkit[/92.117.58.138:48783] logged in with entity id 439644 at ([CB1]-24.446993334456543, 65.0, 61.6465569850695)
LOG IN:[09:23:49] [Server thread/INFO]: G3R_Bukkit[/109.250.109.112:34757] logged in with entity id 386572 at ([CB1]-23.97979364187567, 65.0, 57.23900312179655)
LOG IN:[12:00:03] [Server thread/INFO]: G3R_Bukkit[/109.250.109.112:51275] logged in with entity id 574065 at ([CB1]-25.923035832010285, 65.0, 60.85352182301338)
LOG IN:[16:58:08] [Server thread/INFO]: G3R_Bukkit[/109.250.109.112:58435] logged in with entity id 932023 at ([CB2]7.6933887135313235, 68.75542634899135, 83.21607201437266)
LOG IN:[12:07:37] [Server thread/INFO]: G3R_Bukkit[/92.117.37.197:57987] logged in with entity id 1805 at ([CB2]-5.23805413792597, 65.14090164935895, 78.49965152478876)
LOG IN:[21:38:52] [Server thread/INFO]: G3R_Bukkit[/92.117.37.197:45565] logged in with entity id 687340 at ([CB2]-6.584037906513926, 65.0, 86.14388772613383)
LOG IN:[21:56:13] [Server thread/INFO]: G3R_Bukkit[/92.117.37.197:46479] logged in with entity id 708159 at ([CB2]-2.0858643918435504, 66.74878232120507, 58.669602061359456)
LOG IN:[10:36:44] [Server thread/INFO]: G3R_Bukkit[/92.117.52.9:57511] logged in with entity id 474197 at ([CB2]2.2535473663365906, 67.66889919810214, 79.67695915814814)
LOG IN:[20:42:20] [Server thread/INFO]: G3R_Bukkit[/92.117.52.9:34787] logged in with entity id 238 at ([CB2]1.5760250728115666, 67.66889919810214, 84.89442470926959)
LOG IN:[10:23:45] [Server thread/INFO]: G3R_Bukkit[/92.117.52.9:35703] logged in with entity id 458188 at ([CB2]-27.666714751358718, 69.78238553758897, -42.54557155938451)
LOG IN:[12:28:13] [Server thread/INFO]: G3R_Bukkit[/92.117.52.9:54109] logged in with entity id 607588 at ([CB2]-14.510629337479376, 65.0, -38.12247185657869)
LOG IN:[12:42:59] [Server thread/INFO]: G3R_Bukkit[/92.117.52.9:54401] logged in with entity id 184 at ([CB2]-5.969294938341702, 65.0, 66.96282795270405)
LOG IN:[16:51:13] [Server thread/INFO]: G3R_Bukkit[/92.117.52.9:48811] logged in with entity id 308769 at ([Farmwelt1]46.782283880283074, 74.0, -45.49135387818825)
LOG IN:[17:41:07] [Server thread/INFO]: G3R_Bukkit[/92.117.52.9:52993] logged in with entity id 368675 at ([CB2]1.0057103773645368, 65.0, 57.36164343670943)
