---------------------- Datenspeicherung ------------------------
- Grund: Erkennen von Fehlern, welche vom Spieler oder während seiner Spielzeit auftraten
- Löschung der Daten: voraussichtlich innerhalb 30 Tagen
---------------------- Datenspeicherung ------------------------
SERVER COMMAND:[20:56:31] [Server thread/INFO]: G3R_Bukkit issued server command: /cc open example
SERVER COMMAND:[16:52:43] [Server thread/INFO]: G3R_Bukkit issued server command: /banlist
SERVER COMMAND:[16:56:05] [Server thread/INFO]: G3R_Bukkit issued server command: /chat
SERVER COMMAND:[16:56:13] [Server thread/INFO]: G3R_Bukkit issued server command: /schedule
SERVER COMMAND:[18:19:02] [Server thread/INFO]: G3R_Bukkit issued server command: /fly
SERVER COMMAND:[18:19:05] [Server thread/INFO]: G3R_Bukkit issued server command: /fly
SERVER COMMAND:[17:39:55] [Server thread/INFO]: G3R_Bukkit issued server command: /cc open example
SERVER COMMAND:[20:43:32] [Server thread/INFO]: G3R_Bukkit issued server command: /r ich mache nach der arbeit immer mal biss was am event plugin
SERVER COMMAND:[20:46:02] [Server thread/INFO]: G3R_Bukkit issued server command: /r dann werden die spieler gekickt und entfernt und der letzte darf die items behalten
SERVER COMMAND:[20:47:48] [Server thread/INFO]: G3R_Bukkit issued server command: /r sollte auch gehen
SERVER COMMAND:[21:03:04] [Server thread/INFO]: G3R_Bukkit issued server command: /r musst mal schauen
SERVER COMMAND:[21:13:20] [Server thread/INFO]: G3R_Bukkit issued server command: /r ja :D
SERVER COMMAND:[21:13:28] [Server thread/INFO]: G3R_Bukkit issued server command: /r bin wieder mal am tele xD
SERVER COMMAND:[21:13:51] [Server thread/INFO]: G3R_Bukkit issued server command: /r aber vielleicht gehts auch erstmal via meinem link
SERVER COMMAND:[21:14:22] [Server thread/INFO]: G3R_Bukkit issued server command: /r die video aufnahme
SERVER COMMAND:[21:17:13] [Server thread/INFO]: G3R_Bukkit issued server command: /r bin mal kurz weg
SERVER COMMAND:[21:34:30] [Server thread/INFO]: G3R_Bukkit issued server command: /mail
SERVER COMMAND:[21:36:19] [Server thread/INFO]: G3R_Bukkit issued server command: /r ty
SERVER COMMAND:[21:21:23] [Server thread/INFO]: G3R_Bukkit issued server command: /cc open example
SERVER COMMAND:[21:23:21] [Server thread/INFO]: G3R_Bukkit issued server command: //copy
SERVER COMMAND:[21:23:28] [Server thread/INFO]: G3R_Bukkit issued server command: //paste
SERVER COMMAND:[21:24:25] [Server thread/INFO]: G3R_Bukkit issued server command: /r tach xD
SERVER COMMAND:[21:24:37] [Server thread/INFO]: G3R_Bukkit issued server command: /gm 1
SERVER COMMAND:[21:24:48] [Server thread/INFO]: G3R_Bukkit issued server command: /up
SERVER COMMAND:[21:24:52] [Server thread/INFO]: G3R_Bukkit issued server command: /up 5
SERVER COMMAND:[21:24:59] [Server thread/INFO]: G3R_Bukkit issued server command: /up 50 Hertzhaft
SERVER COMMAND:[21:25:43] [Server thread/INFO]: G3R_Bukkit issued server command: /r ich denke vielleicht wird er zu breit
SERVER COMMAND:[21:29:14] [Server thread/INFO]: G3R_Bukkit issued server command: //undo
SERVER COMMAND:[21:35:13] [Server thread/INFO]: G3R_Bukkit issued server command: /r guck
SERVER COMMAND:[21:37:17] [Server thread/INFO]: G3R_Bukkit issued server command: /r bzw der eingang ist nur anders gebaut
SERVER COMMAND:[21:38:12] [Server thread/INFO]: G3R_Bukkit issued server command: //cut
SERVER COMMAND:[21:38:16] [Server thread/INFO]: G3R_Bukkit issued server command: //paste
SERVER COMMAND:[21:38:28] [Server thread/INFO]: G3R_Bukkit issued server command: /r xd
SERVER COMMAND:[21:54:58] [Server thread/INFO]: G3R_Bukkit issued server command: //copy
SERVER COMMAND:[21:55:09] [Server thread/INFO]: G3R_Bukkit issued server command: //paste
SERVER COMMAND:[21:55:22] [Server thread/INFO]: G3R_Bukkit issued server command: //paste
SERVER COMMAND:[21:55:26] [Server thread/INFO]: G3R_Bukkit issued server command: //paste
SERVER COMMAND:[21:55:31] [Server thread/INFO]: G3R_Bukkit issued server command: //undo
SERVER COMMAND:[21:55:46] [Server thread/INFO]: G3R_Bukkit issued server command: //paste
SERVER COMMAND:[21:55:49] [Server thread/INFO]: G3R_Bukkit issued server command: //undo
SERVER COMMAND:[22:01:51] [Server thread/INFO]: G3R_Bukkit issued server command: /r was ist passoer
SERVER COMMAND:[22:03:49] [Server thread/INFO]: G3R_Bukkit issued server command: //copy
SERVER COMMAND:[22:03:58] [Server thread/INFO]: G3R_Bukkit issued server command: //paste
SERVER COMMAND:[22:04:13] [Server thread/INFO]: G3R_Bukkit issued server command: //paste
SERVER COMMAND:[22:04:22] [Server thread/INFO]: G3R_Bukkit issued server command: //paste
SERVER COMMAND:[22:07:11] [Server thread/INFO]: G3R_Bukkit issued server command: //copy
SERVER COMMAND:[22:07:15] [Server thread/INFO]: G3R_Bukkit issued server command: //paste
SERVER COMMAND:[22:07:20] [Server thread/INFO]: G3R_Bukkit issued server command: //paste
SERVER COMMAND:[22:37:16] [Server thread/INFO]: G3R_Bukkit issued server command: /r xD
SERVER COMMAND:[22:37:31] [Server thread/INFO]: G3R_Bukkit issued server command: /r wollte dir nur das glas geben D
SERVER COMMAND:[22:41:35] [Server thread/INFO]: G3R_Bukkit issued server command: /r iwie schon D
SERVER COMMAND:[22:41:56] [Server thread/INFO]: G3R_Bukkit issued server command: /r dezent
SERVER COMMAND:[22:42:10] [Server thread/INFO]: G3R_Bukkit issued server command: /up 2
SERVER COMMAND:[22:42:56] [Server thread/INFO]: G3R_Bukkit issued server command: /r was genau
SERVER COMMAND:[22:44:46] [Server thread/INFO]: G3R_Bukkit issued server command: /r das sollte passen
SERVER COMMAND:[23:02:24] [Server thread/INFO]: G3R_Bukkit issued server command: /r wow xD
SERVER COMMAND:[23:10:23] [Server thread/INFO]: G3R_Bukkit issued server command: /r ach so
SERVER COMMAND:[23:10:25] [Server thread/INFO]: G3R_Bukkit issued server command: /r xd
SERVER COMMAND:[23:10:33] [Server thread/INFO]: G3R_Bukkit issued server command: /r ok
SERVER COMMAND:[23:15:20] [Server thread/INFO]: G3R_Bukkit issued server command: /r wieso
SERVER COMMAND:[23:17:16] [Server thread/INFO]: G3R_Bukkit issued server command: /r ok
SERVER COMMAND:[21:21:23] [Server thread/INFO]: G3R_Bukkit issued server command: /cc open example
